CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
AUS,2022,5,f,12.5430133072337,223.456986692766,254,408,833,1731,0.00028351237182017,0.00138964791784042,0.0103635993007586,0.0278508731702817,0.129012448578904,0.00690583195137044,1,0,1
AUS,2022,5,b,28.16524780567,589.83475219433,648,946,1531,3743,0.000309295652828648,0.00183806939451532,0.013704308583467,0.0340777578060397,0.14365548313246,0.00752114646563792,1,0,1
AUS,2022,6,m,11.0599890254416,338.940010974558,357,540,641,1888,0.000236218366351982,0.00211707949951468,0.0156747108281557,0.0411880732733645,0.152593583334709,0.00764354572547058,1,0,1
AUS,2022,6,f,10.7511542633431,203.248845736657,195,401,868,1678,0.000243010604417289,0.00126397630014474,0.00795630654979499,0.0273730395619681,0.134433139695665,0.00669438822322334,1,0,1
AUS,2022,6,b,21.8111432887847,542.188856711215,552,941,1509,3566,0.000239518283275526,0.00168959312733034,0.0116740406451756,0.0338976428070649,0.141591197940485,0.00716548445003068,1,0,1
AUS,2022,7,m,13.27198683053,353.72801316947,345,600,568,1880,0.000283462039622378,0.00220944798736481,0.0151478297919151,0.0457645258592939,0.135215530942457,0.00761115781985418,1,0,1
AUS,2022,7,f,9.95477246605845,192.045227533942,201,396,734,1533,0.000225009818904897,0.00119430255694203,0.00820111598209637,0.027031729841744,0.113679636562924,0.0061159100990473,1,0,1
AUS,2022,7,b,23.2267592965885,545.773240703412,546,996,1302,3413,0.000255063819402504,0.00170076294479148,0.0115471488990324,0.0358789077957881,0.122168150906899,0.00685804779247187,1,0,1
AUS,2022,8,m,13.133736967712,322.866263032288,313,524,596,1769,0.000280509310042978,0.00201668001539623,0.0137428136952737,0.0399676859171167,0.141881085284691,0.00716177562942662,1,0,1
AUS,2022,8,f,9.55658156741612,223.443418432584,218,384,805,1640,0.000216009426148701,0.00138956353871766,0.00889474270695029,0.0262125865132063,0.124675895685496,0.00654278705964617,1,0,1
AUS,2022,8,b,22.6903185351281,546.309681464872,531,908,1401,3409,0.000249172914530495,0.00170243462544771,0.0112299195336743,0.0327088838138309,0.131457434270788,0.00685001023279713,1,0,1
AUS,2022,9,m,13.8249862818021,335.175013718198,347,548,523,1767,0.000295272957939977,0.00209356265804102,0.0152356432979552,0.0417982669514884,0.124503032892438,0.00715367865302252,1,0,1
AUS,2022,9,f,9.95477246605845,204.045227533942,215,396,789,1614,0.000225009818904897,0.001268928887767,0.0087723379907996,0.027031729841744,0.122197865460691,0.00643905994772495,1,0,1
AUS,2022,9,b,23.7797587478606,539.22024125214,562,944,1312,3381,0.000261136562929393,0.00168034219526995,0.0118855268887476,0.0340057118064498,0.123106462357797,0.00679374731507395,1,0,1
AUS,2022,10,m,15.7604843612543,356.239515638746,308,451,558,1689,0.000336611172051574,0.00222513527779533,0.0135232799301735,0.0343996686042359,0.13283497582023,0.00683789657326261,1,0,1
AUS,2022,10,f,9.15839066877378,197.841609331226,191,369,757,1524,0.000207009033392505,0.0012303494490747,0.00779310026159406,0.0251886573525342,0.117241805011081,0.00608000456030534,1,0,1
AUS,2022,10,b,24.9188750300281,554.081124969972,499,820,1315,3213,0.000273645727292925,0.00172665234474076,0.0105531635542439,0.0295388598318737,0.123387955793066,0.00645616980873488,1,0,1
AUS,2022,11,m,13.27198683053,352.72801316947,321,497,547,1731,0.000283462039622378,0.0022032018097789,0.0140940677194341,0.0379082822534484,0.130216365185781,0.00700793307774872,1,0,1
AUS,2022,11,f,10.9502497126643,217.049750287336,220,382,788,1618,0.000247510800795387,0.0013498022058683,0.00897634585105075,0.0260760626251167,0.12204298857164,0.0064550179649436,1,0,1
AUS,2022,11,b,24.2222365431943,569.777763456806,541,879,1335,3349,0.000265995616878223,0.00177556691054429,0.0114414057772464,0.0316642168197769,0.125264578694862,0.00672944683767604,1,0,1
AUS,2022,12,m,13.27198683053,339.72801316947,323,530,538,1744,0.000283462039622378,0.00212200150116218,0.0141818812254742,0.0404253311757096,0.128073865575778,0.00706056342437537,1,0,1
AUS,2022,12,f,13.3393951045183,208.660604895482,212,389,778,1601,0.000301513157332562,0.00129763127758903,0.00864993327464891,0.0265538962334304,0.120494219681137,0.00638719639176434,1,0,1
AUS,2022,12,b,26.6113819350483,548.388618064952,535,919,1316,3345,0.000292231930819948,0.0017089131005181,0.0113145140311031,0.0331051368115756,0.123481786938156,0.00672140927800129,1,0,1
AUS,2022,13,m,13.548486556166,348.451513443834,325,549,549,1785,0.000289367498781177,0.00217649003304652,0.0142696947315143,0.0418745411612539,0.130692476210227,0.00722655144065942,1,0,1
AUS,2022,13,f,13.9366814524818,211.063318547518,212,423,772,1632,0.000315013746466856,0.00131257341957857,0.00864993327464891,0.0288748023309538,0.119564958346835,0.00651087102520887,1,0,1
AUS,2022,13,b,27.4851680086478,559.514831991352,537,972,1321,3417,0.000301827381068823,0.00174358510520902,0.0113568112798175,0.0350143558007089,0.123950942663605,0.00686608535214661,1,0,1
AUS,2022,14,m,12.5807375164399,327.41926248356,311,520,607,1778,0.000268698391725379,0.00204511885851739,0.0136550001892337,0.0396625890780547,0.14449969591914,0.00719821202324507,1,0,1
AUS,2022,14,f,10.1538679153796,203.84613208462,223,417,817,1671,0.000229510015282995,0.00126769074086143,0.00909875056720144,0.028465230666685,0.126534418354099,0.0066664616930907,1,0,1
AUS,2022,14,b,22.7346054318195,531.26539456818,534,937,1424,3449,0.000249659249489038,0.00165555294680086,0.0112933654067459,0.033753550807885,0.133615550607853,0.00693038582954453,1,0,1
AUS,2022,15,m,13.9632361446201,341.03676385538,302,513,581,1751,0.000298225687519377,0.00213017619036204,0.0132598394120533,0.0391286696096963,0.138310252601351,0.00708890284178972,1,0,1
AUS,2022,15,f,13.9366814524818,209.063318547518,205,382,817,1627,0.000315013746466856,0.00130013569777441,0.00836432227029729,0.0260760626251167,0.126534418354099,0.00649092350368556,1,0,1
AUS,2022,15,b,27.8999175971019,550.100082402898,507,895,1398,3378,0.00030638193871399,0.00171424644211535,0.0107223525491015,0.0322405848164963,0.131175940835518,0.0067877191453179,1,0,1
AUS,2022,16,m,13.548486556166,324.451513443834,304,554,635,1831,0.000289367498781177,0.00202658177098487,0.0133476529180933,0.0422559122100814,0.151165250261373,0.00741278189795373,1,0,1
AUS,2022,16,f,7.76472252352559,180.235277476474,188,446,830,1652,0.00017550765874582,0.00112085812027412,0.00767069554544337,0.0304448270439844,0.128547817911753,0.00659066111130212,1,0,1
AUS,2022,16,b,21.3132090796916,504.686790920308,492,1000,1465,3483,0.000234050236719366,0.00157272751521623,0.0104051231837435,0.036022999794968,0.137462627556534,0.00699870508677982,1,0,1
AUS,2022,17,m,13.9632361446201,345.03676385538,319,525,606,1809,0.000298225687519377,0.00215516090070565,0.014006254213394,0.0400439601268822,0.144261640406917,0.00732371515750862,1,0,1
AUS,2022,17,f,8.76019977013144,200.239800229869,209,413,851,1682,0.000198008640636309,0.00124526346468999,0.00852752855849822,0.0281921828905057,0.13180023258181,0.00671034624044199,1,0,1
AUS,2022,17,b,22.7234359147515,545.276564085249,528,938,1457,3491,0.000249536591840252,0.00169921517893432,0.0111664736606027,0.03378957380768,0.136711978395816,0.0070147802061293,1,0,1
AUS,2022,18,m,14.3779857330741,373.622014266926,356,559,659,1962,0.000307083876257576,0.00233370945111364,0.0156308040751356,0.0426372832589088,0.156878582554717,0.00794313385242229,1,0,1
AUS,2022,18,f,11.3484406113066,217.651559388693,231,407,848,1715,0.000256511193551583,0.00135354477295925,0.00942516314360329,0.0277826112262369,0.131335601914659,0.00684199988249584,1,0,1
AUS,2022,18,b,25.7264263443807,591.273573655619,587,966,1507,3677,0.000282513822922286,0.00184255311420516,0.0124142424976777,0.0347982178019391,0.141403535650305,0.00738852673100471,1,0,1
AUS,2022,19,m,13.9632361446201,376.03676385538,376,553,672,1991,0.000298225687519377,0.00234879240586861,0.0165089391355365,0.0421796380003159,0.159973304213611,0.00806054001028174,1,0,1
AUS,2022,19,f,11.1493451619855,250.850654838015,233,445,866,1806,0.000252010997173485,0.00156000532963348,0.00950676628770375,0.0303765650999396,0.134123385917564,0.00720504477422011,1,0,1
AUS,2022,19,b,25.1125813066056,626.887418693395,609,998,1538,3797,0.000275772905781977,0.00195353456848777,0.0128795122335361,0.035950953795378,0.144312301148088,0.00762965352124691,1,0,1
AUS,2022,20,m,12.7189873792579,333.281012620742,351,552,689,1938,0.000271651121304779,0.00208173239083841,0.0154112703100354,0.0421033637905504,0.164020247921396,0.00784597013557309,1,0,1
AUS,2022,20,f,8.95929521945261,188.040704780547,204,437,879,1717,0.000202508837014407,0.00116939898695945,0.00832352069824706,0.0298304695475811,0.136136785475218,0.00684997889110517,1,0,1
AUS,2022,20,b,21.6782825987105,521.321717401289,555,989,1568,3655,0.000238059278399897,0.00162456601596742,0.0117374865182472,0.0356267467972233,0.147127235500782,0.00734432015279364,1,0,1
AUS,2022,21,m,12.9954871048939,379.004512895106,334,612,646,1984,0.000277556580463578,0.00236732949340113,0.0146648555086947,0.0466798163764798,0.153783860895822,0.00803220059286739,1,0,1
AUS,2022,21,f,9.95477246605845,197.045227533942,227,469,886,1789,0.000225009818904897,0.00122539686145243,0.00926195685540237,0.032014851757015,0.13722092369857,0.00713722320104085,1,0,1
AUS,2022,21,b,22.9502595709524,576.049740429048,561,1081,1532,3773,0.00025202744763906,0.0017951119252673,0.0118643782643904,0.0389408627783604,0.14374931427755,0.00758142816319847,1,0,1
AUS,2022,22,m,14.1014860074381,351.898513992562,372,580,694,2012,0.000301178417098776,0.00219802061061258,0.0163333121234563,0.0442390416639841,0.165210525482509,0.00814555826252479,1,0,1
AUS,2022,22,f,12.941204205876,244.058795794124,244,442,960,1903,0.000292512764576366,0.00151776770297299,0.00995558358025629,0.0301717792678052,0.148681813488293,0.00759202669177235,1,0,1
AUS,2022,22,b,27.0426902133141,595.957309786686,616,1022,1654,3915,0.000296968327119993,0.00185714878189424,0.0130275526040365,0.0368155057904573,0.155196713978503,0.00786676153165174,1,0,1
AUS,2022,23,m,12.9954871048939,328.004512895106,330,638,744,2053,0.000277556580463578,0.00204877443652013,0.0144892284966145,0.0486629458303825,0.177113301093641,0.00831154627880885,1,0,1
AUS,2022,23,f,13.1402996551972,252.859700344803,246,440,1028,1980,0.000297012960954464,0.00157249930418615,0.0100371867243568,0.0300352553797156,0.159213441943714,0.00789921852323135,1,0,1
AUS,2022,23,b,26.1357867600911,580.864213239909,576,1078,1772,4033,0.00028700919956136,0.00181011500043615,0.0121816076297484,0.0388327937789755,0.166268789099098,0.00810386954205657,1,0,1
AUS,2022,24,m,15.6222344984363,374.377765501564,376,616,768,2150,0.000333658442472174,0.00233843000753596,0.0165089391355365,0.0469849132155417,0.182826633386984,0.00870424963440771,1,0,1
AUS,2022,24,f,9.15839066877378,204.841609331226,262,508,999,1983,0.000207009033392505,0.00127388147538926,0.0106900118771604,0.0346770675747625,0.154722012161255,0.00791118703614534,1,0,1
AUS,2022,24,b,24.7806251672101,579.21937483279,638,1124,1767,4133,0.000272127541411203,0.0018049892815398,0.013492822339895,0.040489851769544,0.165799633373649,0.00830480853392507,1,0,1
AUS,2022,25,m,12.9954871048939,381.004512895106,397,581,707,2079,0.000277556580463578,0.00237982184857294,0.0174309809489574,0.0443153158737496,0.168305247141403,0.00841680697206215,1,0,1
AUS,2022,25,f,11.9457269592701,223.05427304073,247,500,941,1923,0.000270011782685876,0.00138714349765504,0.010077988296407,0.0341309720224041,0.145739152596337,0.0076718167778656,1,0,1
AUS,2022,25,b,24.941214064164,604.058785935836,644,1081,1648,4002,0.000273891042590497,0.00188239496365066,0.0136197140860382,0.0389408627783604,0.154633727107965,0.00804157845457733,1,0,1
AUS,2022,26,m,14.5162355958922,349.483764404108,340,589,721,2014,0.000310036605836976,0.00218293765585761,0.0149282960268149,0.0449255095518735,0.17163802431252,0.0081536552389289,1,0,1
AUS,2022,26,f,11.9457269592701,237.05427304073,243,455,950,1897,0.000270011782685876,0.00147420755028417,0.00991478200820606,0.0310591845403877,0.14713304459779,0.00756808966594438,1,0,1
AUS,2022,26,b,26.4619625551623,586.538037444838,583,1044,1671,3911,0.00029059108728944,0.00182779602479449,0.0123296480002488,0.0376080117859466,0.15679184344503,0.007858723971977,1,0,1
AUS,2022,27,m,14.1014860074381,370.898513992562,366,672,721,2144,0.000301178417098776,0.00231669798474471,0.0160698716053361,0.0512562689624092,0.17163802431252,0.00867995870519541,1,0,1
AUS,2022,27,f,12.3439178579125,214.656082142088,267,460,1009,1963,0.000279012175442072,0.00133491631662726,0.0108940197374116,0.0314004942606117,0.156270781051758,0.00783139695005209,1,0,1
AUS,2022,27,b,26.4454038653506,585.55459613465,633,1132,1730,4107,0.000290409248634562,0.00182473138106701,0.013387079218109,0.0407780357679038,0.162327881005327,0.00825256439603926,1,0,1
AUS,2022,28,m,15.0692350471642,381.930764952836,397,650,749,2193,0.000321847524154575,0.00238560738341482,0.0174309809489574,0.0495782363475684,0.178303578654754,0.00887833462709586,1,0,1
AUS,2022,28,f,12.1448224085913,225.855177591409,242,447,1000,1927,0.000274511979063974,0.00140456193345571,0.00987398043615583,0.0305130889880292,0.154876889050305,0.00768777479508425,1,0,1
AUS,2022,28,b,27.2140574557555,607.785942544245,639,1097,1749,4120,0.000298850190311471,0.00189400969551411,0.0135139709642522,0.0395172307750799,0.164110672762033,0.00827868646498216,1,0,1
AUS,2022,29,m,14.1014860074381,367.898513992562,362,607,812,2163,0.000301178417098776,0.00229795945198701,0.0158942445932559,0.0462984453276523,0.19330107592478,0.00875687998103436,1,0,1
AUS,2022,29,f,10.9502497126643,219.049750287336,243,493,1017,1983,0.000247510800795387,0.00136223992767246,0.00991478200820606,0.0336531384140904,0.15750979616416,0.00791118703614534,1,0,1
AUS,2022,29,b,25.0517357201024,586.948264279898,605,1100,1829,4146,0.000275104732168555,0.00182907439197704,0.0127949177361073,0.0396252997744648,0.171617164369216,0.00833093060286797,1,0,1
AUS,2022,30,m,14.1014860074381,380.898513992562,374,620,789,2178,0.000301178417098776,0.00237915976060373,0.0164211256294964,0.0472900100546037,0.187825799143659,0.00881760730406511,1,0,1
AUS,2022,30,f,8.16291342216793,216.837086577832,232,463,1063,1983,0.000184508051502016,0.00134847967983998,0.00946596471565352,0.0316052800927462,0.164634133060474,0.00791118703614534,1,0,1
AUS,2022,30,b,22.264399429606,597.735600570394,606,1083,1852,4161,0.000244495699236542,0.00186269037104599,0.0128160663604645,0.0390129087779503,0.173775280706281,0.00836107145164825,1,0,1
AUS,2022,31,m,13.133736967712,373.866263032288,400,604,774,2165,0.000280509310042978,0.00233523507227723,0.0175627012080176,0.0460696226983559,0.18425496646032,0.00876497695743846,1,0,1
AUS,2022,31,f,12.5430133072337,241.456986692766,256,479,1049,2038,0.00028351237182017,0.00150158741407788,0.0104452024448591,0.0326974711974631,0.16246585661377,0.00813060977290176,1,0,1
AUS,2022,31,b,25.6767502749457,615.323249725054,656,1083,1823,4203,0.000281968306957652,0.00191749778873779,0.0138734975783246,0.0390129087779503,0.171054177498677,0.00844546582823302,1,0,1
AUS,2022,32,m,12.8572372420759,375.142762757924,351,621,718,2078,0.000274603850884179,0.00234320831625191,0.0154112703100354,0.0473662842643692,0.170923857775852,0.0084127584838601,1,0,1
AUS,2022,32,f,11.1493451619855,241.850654838015,262,484,1040,2039,0.000252010997173485,0.00150403558151475,0.0106900118771604,0.0330387809176871,0.161071964612317,0.00813459927720643,1,0,1
AUS,2022,32,b,24.0065824040614,616.993417595939,613,1105,1758,4117,0.000263627418728201,0.00192270244044024,0.0129641067309649,0.0398054147734396,0.164955153067841,0.00827265829522611,1,0,1
AUS,2022,33,m,14.6544854587102,371.34551454129,357,531,726,2000,0.000312989335416376,0.00231949002955306,0.0156747108281557,0.0405016053854751,0.172828301873633,0.00809697640410019,1,0,1
AUS,2022,33,f,9.55658156741612,240.443418432584,265,430,980,1925,0.000216009426148701,0.00149528417405304,0.0108124165933111,0.0293526359392675,0.151779351269299,0.00767979578647492,1,0,1
AUS,2022,33,b,24.2110670261263,611.788932973874,622,961,1706,3925,0.000265872959229437,0.00190648399304891,0.0131544443501797,0.0346181028029642,0.160075933523172,0.00788685543083859,1,0,1
AUS,2022,34,m,11.4747386138957,347.525261386104,357,599,696,2011,0.000245076555090181,0.00217070449820463,0.0156747108281557,0.0456882516495284,0.165686636506954,0.00814150977432274,1,0,1
AUS,2022,34,f,11.1493451619855,231.850654838015,225,463,933,1864,0.000252010997173485,0.00144184697249395,0.00918035371130191,0.0316052800927462,0.144500137483935,0.00743643602389052,1,0,1
AUS,2022,34,b,22.6240837758812,579.375916224119,582,1062,1629,3875,0.000248445559910981,0.00180547710281399,0.0123084993758916,0.038256425782256,0.152850935351259,0.00778638593490434,1,0,1
AUS,2022,35,m,12.4424876536219,375.557512346378,334,586,636,1944,0.000265745662145979,0.00234579891583508,0.0146648555086947,0.044696686922577,0.151403305773596,0.00787026106478539,1,0,1
AUS,2022,35,f,10.1538679153796,198.84613208462,224,450,892,1775,0.000229510015282995,0.00123659643635103,0.00913955213925168,0.0307178748201637,0.138150185032872,0.00708137014077558,1,0,1
